DATAFLOW,LAST UPDATE,freq,unit,nace_r2,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2019,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2020,248,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2011,80,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2012,71,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2013,77,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2014,1798,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2015,1755,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2016,1727,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2017,1490,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2018,1419,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2019,1546,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FR,2020,60,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2011,278,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2012,231,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2013,214,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2014,236,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2015,266,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2016,292,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2017,284,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2018,277,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2019,230,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HR,2020,225,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2011,101,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2012,252,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2013,197,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2014,196,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2015,192,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2016,215,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2017,129,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2018,77,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2019,72,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,HU,2020,83,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2011,34,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2012,36,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2013,108,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2014,221,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2015,130,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2016,130,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2017,36,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2018,112,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2019,71,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IE,2020,21,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2011,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2012,2,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2013,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2014,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2015,2,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2016,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2017,1,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2018,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2019,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IS,2020,0,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2011,8550,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2012,7808,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2013,6729,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2014,6209,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2015,1134,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2016,287,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2017,215,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2018,1220,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2019,1311,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,IT,2020,1055,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2011,26,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2012,33,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2013,33,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2014,30,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2015,33,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2016,20,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2017,41,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2018,25,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2019,21,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LT,2020,34,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2011,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2012,26,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2013,29,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2014,27,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2015,26,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2016,24,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2017,24,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2018,25,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2019,26,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LU,2020,22,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2011,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2012,22,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2013,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2014,27,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2015,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2016,18,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2017,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2018,35,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2019,32,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,LV,2020,35,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2011,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2012,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2013,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2014,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2015,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2016,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2017,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2018,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2019,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,MT,2020,0,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2011,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2012,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2013,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2014,0,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2015,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2016,0,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2017,198,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2018,137,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2019,178,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NL,2020,0,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2011,13,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2012,45,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2013,40,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2014,11,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2015,12,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2016,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2017,18,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2018,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2019,18,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,NO,2020,16,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2011,395,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2012,418,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2013,354,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2014,356,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2015,359,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2016,378,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2017,415,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2018,375,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2019,368,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PL,2020,303,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2011,1084,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2012,872,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2013,1016,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2014,1356,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2015,1383,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2016,1251,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2017,1097,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2018,1128,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2019,1174,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,PT,2020,1055,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2011,70,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2012,64,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2013,66,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2014,62,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2015,64,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2016,62,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2017,75,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2018,81,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2019,77,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,RO,2020,83,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2011,176,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2012,178,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2013,182,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2014,207,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2015,172,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2016,183,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2017,147,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2018,187,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2019,194,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SE,2020,183,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2011,156,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2012,142,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2013,163,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2014,160,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2015,195,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2016,145,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2017,123,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2018,124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2019,110,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SI,2020,73,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2011,86,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2012,88,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2013,82,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2014,69,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2015,80,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2016,71,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2017,79,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2018,107,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2019,79,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,SK,2020,56,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2011,969,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2012,1052,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2013,781,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2014,945,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2015,869,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2016,994,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2017,844,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,UK,2018,681,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2011,58253,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2012,56299,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2013,54445,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2014,52968,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2015,51224,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2016,52736,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2017,51833,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2018,53124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2019,51654,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,AT,2020,43232,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2011,55315,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2012,49546,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2013,46744,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2014,46704,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2015,46002,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2016,48007,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2017,47759,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2018,48409,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2019,46124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BE,2020,38572,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2011,1748,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2012,1768,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2013,1662,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2014,1772,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2015,1802,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2016,1690,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2017,1764,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2018,1794,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2019,1731,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,BG,2020,1494,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2011,71770,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2012,72106,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2013,72995,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2014,72855,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2015,72420,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2016,73209,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2017,74706,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2018,77561,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2019,79703,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CH,2020,72977,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2011,1747,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2012,1511,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2013,1301,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2014,1359,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2015,1377,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2016,1634,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2017,1803,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2018,1887,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2019,1943,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CY,2020,1343,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2011,37040,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2012,36031,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2013,35286,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2014,36622,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2015,37036,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2016,38780,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2017,38440,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2018,37530,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2019,35566,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,CZ,2020,29405,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2011,747560,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2012,709940,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2013,721866,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2014,706980,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2015,707138,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2016,714114,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2017,715195,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2018,723704,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2019,718391,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DE,2020,633894,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2011,34333,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2012,34245,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2013,32868,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2014,31770,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2015,29246,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2016,29888,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2017,29807,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2018,30991,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2019,30670,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,DK,2020,32980,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2011,5145,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2012,4993,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2013,5363,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2014,5393,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2015,5273,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2016,5440,
