DATAFLOW,LAST UPDATE,freq,nace_r2,indic_sb,size_emp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2019,9155,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2020,9104,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2011,19490,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2012,17816,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2013,16857,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2014,15179,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2015,15906,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2016,16853,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2017,15841,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2018,15999,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2019,15652,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SK,2020,14259,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2011,192755,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2012,197270,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2013,186707,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2014,189757,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2015,193788,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2016,236281,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2017,236167,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,UK,2018,244945,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AL,2019,6644,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AL,2020,8170,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2011,162101,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2012,166202,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2013,166232,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2014,169755,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2015,168472,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2016,171372,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2017,176811,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2018,181740,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2019,185851,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,AT,2020,184861,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2011,9086,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2012,8622,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2013,8011,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2014,9472,e
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2015,9332,e
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2016,10632,e
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2017,10792,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2018,11357,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2019,11607,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BA,2020,11526,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2011,131170,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2012,127080,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2013,121506,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2014,121524,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2015,121193,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2016,121577,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2017,123244,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2018,118260,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2019,122052,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BE,2020,123852,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2011,42635,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2012,40822,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2013,39615,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2014,39773,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2015,40280,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2016,40438,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2017,42029,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2018,43818,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2019,46281,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,BG,2020,46897,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2011,12210,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2012,11164,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2013,8351,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2014,8055,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2015,8729,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2016,9785,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2017,12078,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2018,14427,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2019,16059,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CY,2020,17114,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2011,95111,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2012,92640,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2013,86938,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2014,84344,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2015,84073,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2016,84052,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2017,91108,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2018,93640,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2019,96257,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,CZ,2020,95819,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2011,1140284,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2012,1269221,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2013,1270839,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2014,1418952,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2015,1419804,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2016,1447063,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2017,1485967,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2018,1560193,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2019,1707613,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DE,2020,1680809,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2011,112365,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2012,113306,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2013,111962,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2014,116214,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2015,121184,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2016,113057,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2017,118241,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2018,125321,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2019,124696,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,DK,2020,132133,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2011,16470,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2012,17316,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2013,18656,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2014,19188,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2015,20469,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2016,20150,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2017,20118,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2018,20692,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2019,21994,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EE,2020,22817,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2011,37401,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2012,26045,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2013,26419,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2014,24539,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2015,24712,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2016,40376,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2017,28684,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2018,43009,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2019,38399,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,EL,2020,38797,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2011,456193,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2012,402689,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2013,355511,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2014,346015,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2015,376645,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2016,393223,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2017,424757,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2018,475817,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2019,516520,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,ES,2020,483571,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2011,79179,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2012,79985,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2013,81517,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2014,82972,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2015,82159,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2016,87173,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2017,92487,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2018,94468,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2019,96093,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FI,2020,93826,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2011,1209354,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2012,1189417,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2013,1135817,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2014,1118430,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2015,966343,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2016,1095531,be
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2017,1064743,be
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2018,1114775,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2019,1176179,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,FR,2020,1218630,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2011,35808,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2012,33766,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2013,32843,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2014,34566,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2015,33944,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2016,34372,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2017,36852,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2018,37748,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2019,44906,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HR,2020,48211,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2011,79738,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2012,77819,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2013,74935,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2014,76514,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2015,79886,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2016,81625,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2017,84606,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2018,88921,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2019,89352,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,HU,2020,91417,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2011,36416,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2012,33395,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2013,35302,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2014,41656,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2015,45652,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2016,52066,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2017,59890,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2018,65624,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2019,74094,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IE,2020,71934,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2015,5107,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2016,5746,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2017,6150,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2018,6599,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2019,7186,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IS,2020,6765,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2011,572359,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2012,542371,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2013,510361,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2014,480448,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2015,476071,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2016,489544,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2017,494661,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2018,501706,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2019,522634,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,IT,2020,543377,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2011,28978,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2012,30914,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2013,31508,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2014,32121,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2015,33627,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2016,34329,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2017,35832,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2018,37274,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2019,38257,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LT,2020,39755,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2011,23458,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2012,24182,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2013,24238,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2014,24753,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2015,25228,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2016,26115,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2017,26956,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2018,28196,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2019,29515,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LU,2020,30187,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2011,20101,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2012,22700,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2013,24557,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2014,26698,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2015,25445,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2016,23496,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2017,24400,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2018,25801,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2019,26441,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,LV,2020,26850,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2011,12118,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2012,12562,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2013,12920,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2014,12237,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2015,13212,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2016,13322,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2017,12956,
